Rank,Release Group,Worldwide,Domestic,%,Foreign,%
727,Singham Returns,"$1,974,745","$1,232,018",62.4%,"$742,727",37.6%
728,People Who Are Well,"$1,973,147",-,-,"$1,973,147",100%
729,As the Gods Will,"$1,938,654",-,-,"$1,938,654",100%
730,The Haunted Cinema,"$1,900,000",-,-,"$1,900,000",100%
731,Frank,"$1,897,363","$645,186",34%,"$1,252,177",66%
732,Awake: The Life of Yogananda,"$1,891,918","$1,539,680",81.4%,"$352,238",18.6%
733,Tusk,"$1,882,074","$1,826,705",97.1%,"$55,369",2.9%
734,Girlhood,"$1,862,990","$60,765",3.3%,"$1,802,225",96.7%
735,The Dark Horse,"$1,862,114","$67,533",3.6%,"$1,794,581",96.4%
736,Babovresky 2,"$1,861,804",-,-,"$1,861,804",100%
737,Inside the Girls,"$1,860,000",-,-,"$1,860,000",100%
738,Good People,"$1,857,574",-,-,"$1,857,574",100%
739,Paraiso: Tatlong kwento ng pag-asa 2014 Re-release,"$1,853,151",-,-,"$1,853,151",100%
740,Witches Don't Exist,"$1,838,581",-,-,"$1,838,581",100%
741,Casper and Emma's Wonderful Christmas,"$1,836,028",-,-,"$1,836,028",100%
742,Someone You Love,"$1,809,617",-,-,"$1,809,617",100%
743,Broadcasting Girl,"$1,790,000",-,-,"$1,790,000",100%
744,Talk Back and You're Dead,"$1,779,905",-,-,"$1,779,905",100%
745,Dubrovskiy,"$1,773,671",-,-,"$1,773,671",100%
746,The Gifted,"$1,764,126",-,-,"$1,764,126",100%
747,Fool's Day,"$1,762,945",-,-,"$1,762,945",100%
748,Streif: One Hell of a Ride,"$1,753,060",-,-,"$1,753,060",100%
749,Flirting in the Air,"$1,750,354",-,-,"$1,750,354",100%
750,Doctor Who: Deep Breath,"$1,736,320",-,-,"$1,736,320",100%
751,GazGolder,"$1,708,631",-,-,"$1,708,631",100%
752,"Men, Women & Children","$1,705,908","$705,908",41.4%,"$1,000,000",58.6%
753,A Spicy Kraut,"$1,705,152",-,-,"$1,705,152",100%
754,Viejos amigos,"$1,695,006",-,-,"$1,695,006",100%
755,Do Not Use,"$1,691,069",-,-,"$1,691,069",100%
756,Betibú,"$1,687,797",-,-,"$1,687,797",100%
757,Tim's Vermeer,"$1,686,917","$1,671,377",99.1%,"$15,540",0.9%
758,Sunstroke,"$1,679,843",-,-,"$1,679,843",100%
759,The Lion Men,"$1,668,382",-,-,"$1,668,382",100%
760,Chaar Sahibzaade,"$1,667,784",-,-,"$1,667,784",100%
761,The Double,"$1,662,515","$200,406",12.1%,"$1,462,109",87.9%
762,The Cartel,"$1,662,191",-,-,"$1,662,191",100%
763,Ghost Rituals,"$1,653,042",-,-,"$1,653,042",100%
764,Break Up 100,"$1,644,559",-,-,"$1,644,559",100%
765,No Thank You,"$1,642,615",-,-,"$1,642,615",100%
766,Tender Waves,"$1,639,927",-,-,"$1,639,927",100%
767,Avantyuristy,"$1,632,301",-,-,"$1,632,301",100%
768,All You Need Is Love,"$1,620,654",-,-,"$1,620,654",100%
769,"Maria, Leonora, Teresa","$1,620,491",-,-,"$1,620,491",100%
770,Secreto Matusita,"$1,619,054",-,-,"$1,619,054",100%
771,Han Gong-ju,"$1,614,237",-,-,"$1,614,237",100%
772,Husband to Rent,"$1,596,777",-,-,"$1,596,777",100%
773,Lou!,"$1,581,125",$287,<0.1%,"$1,580,838",100%
774,Summertime,"$1,576,262",-,-,"$1,576,262",100%
775,Timeline,"$1,575,135",-,-,"$1,575,135",100%
776,Vice,"$1,568,954",-,-,"$1,568,954",100%
777,Persecuted,"$1,558,836","$1,558,836",100%,-,-
778,Cold in July,"$1,547,630","$427,418",27.6%,"$1,120,212",72.4%
779,Fed Up,"$1,546,229","$1,538,899",99.5%,"$7,330",0.5%
780,Shaadi Ke Side Effects,"$1,521,778","$921,277",60.5%,"$600,501",39.5%
781,Sone'a Fee Misr,"$1,518,663",-,-,"$1,518,663",100%
782,Siccin,"$1,510,589",-,-,"$1,510,589",100%
783,Dedictví aneb Kurvaseneríká,"$1,500,786",-,-,"$1,500,786",100%
784,Persona 3 the Movie: #2 Midsummer Knight's Dream,"$1,496,692",-,-,"$1,496,692",100%
785,A Chinese Odyssey: Part One - Pandora's Box 2014 Re-release,"$1,491,271",-,-,"$1,491,271",100%
786,Fachon Models,"$1,489,112",-,-,"$1,489,112",100%
787,Dream Flight,"$1,486,675",-,-,"$1,486,675",100%
788,Taina Princess,"$1,473,290",-,-,"$1,473,290",100%
789,A Pigeon Sat on a Branch Reflecting on Existence,"$1,472,431","$222,989",15.1%,"$1,249,442",84.9%
790,Coming In,"$1,470,932",-,-,"$1,470,932",100%
791,Tale of the Rally,"$1,460,000",-,-,"$1,460,000",100%
792,Life of Crime,"$1,456,675","$265,452",18.2%,"$1,191,223",81.8%
793,The Treatment,"$1,454,682",-,-,"$1,454,682",100%
794,Huat Ah! Huat Ah! Huat!,"$1,452,325",-,-,"$1,452,325",100%
795,Olur Olur,"$1,452,157",-,-,"$1,452,157",100%
796,L'ex de ma vie,"$1,451,330",-,-,"$1,451,330",100%
797,The Disappearance of Eleanor Rigby: Them,"$1,448,076","$587,774",40.6%,"$860,302",59.4%
798,Spiral,"$1,436,158",-,-,"$1,436,158",100%
799,The Devil's Hand,"$1,428,494","$5,746",0.4%,"$1,422,748",99.6%
800,The Zero Theorem,"$1,428,362","$257,706",18%,"$1,170,656",82%
801,Time Trip App,"$1,427,256",-,-,"$1,427,256",100%
802,La vida inesperada,"$1,426,349",-,-,"$1,426,349",100%
803,Torneranno i prati,"$1,424,898",-,-,"$1,424,898",100%
804,"Idainaru, Shurarabon","$1,410,949",-,-,"$1,410,949",100%
805,Those Were the Days,"$1,406,102",-,-,"$1,406,102",100%
806,Haider,"$1,404,307","$1,048,143",74.6%,"$356,164",25.4%
807,Pale Moon,"$1,399,222",-,-,"$1,399,222",100%
808,Holiday: A Soldier is Never Off Duty,"$1,390,054","$706,893",50.9%,"$683,161",49.1%
809,Alien 2019 Re-release,"$1,385,671","$833,658",60.2%,"$552,013",39.8%
810,A Dynamite Family,"$1,382,282",-,-,"$1,382,282",100%
811,Death Ouija,"$1,380,000",-,-,"$1,380,000",100%
812,Khoobsurat,"$1,375,623","$710,508",51.6%,"$665,115",48.4%
813,Made in China,"$1,374,609",-,-,"$1,374,609",100%
814,Five Minutes to Tomorrow,"$1,368,015",-,-,"$1,368,015",100%
815,Secrets of War,"$1,364,391",-,-,"$1,364,391",100%
816,The Salvation,"$1,363,964","$44,903",3.3%,"$1,319,061",96.7%
817,Gimme Shelter,"$1,362,018","$1,359,910",99.8%,"$2,108",0.2%
818,The Longest Distance,"$1,361,408",-,-,"$1,361,408",100%
819,Tokyo Tribe,"$1,359,031",-,-,"$1,359,031",100%
820,Party Girl,"$1,341,430",-,-,"$1,341,430",100%
821,Game Therapy,"$1,341,185",-,-,"$1,341,185",100%
822,Best Suspects,"$1,340,000",-,-,"$1,340,000",100%
823,10 Rules,"$1,323,065",-,-,"$1,323,065",100%
824,Oflu Hoca'nin Sifresi,"$1,319,694",-,-,"$1,319,694",100%
825,Jungle Shuffle,"$1,303,920",-,-,"$1,303,920",100%
826,Hard to Be a God,"$1,299,035","$28,608",2.2%,"$1,270,427",97.8%
827,The Prince,"$1,289,595",-,-,"$1,289,595",100%
828,Raspberry Boat Refugee,"$1,284,591",-,-,"$1,284,591",100%
829,Filmistaan,"$1,282,717","$45,406",3.5%,"$1,237,311",96.5%
830,Black Souls,"$1,278,360","$101,088",7.9%,"$1,177,272",92.1%
831,The Villain,"$1,278,108","$730,530",57.2%,"$547,578",42.8%
832,Delhi Safari 2014 Re-release,"$1,270,000",-,-,"$1,270,000",100%
833,The Trial,"$1,259,221",-,-,"$1,259,221",100%
834,Gett,"$1,259,160","$988,150",78.5%,"$271,010",21.5%
835,Anna,"$1,257,142","$4,288",0.3%,"$1,252,854",99.7%
836,Kiki's Delivery Service,"$1,254,030",-,-,"$1,254,030",100%
837,Accused,"$1,252,924",-,-,"$1,252,924",100%
838,Painkillers,"$1,236,772",-,-,"$1,236,772",100%
839,The Blue Room,"$1,232,900","$254,666",20.7%,"$978,234",79.3%
840,The Cut,"$1,232,140","$28,066",2.3%,"$1,204,074",97.7%
841,WTF,"$1,230,890",-,-,"$1,230,890",100%
842,City Lights,"$1,229,108",-,-,"$1,229,108",100%
843,Tamako Love Story,"$1,226,623",-,-,"$1,226,623",100%
844,Kochadaiiyaan,"$1,210,580","$817,192",67.5%,"$393,388",32.5%
845,The Way He Looks,"$1,207,841","$101,451",8.4%,"$1,106,390",91.6%
846,Noble 2014 Re-release,"$1,207,386","$347,321",28.8%,"$860,065",71.2%
847,Little Buddho,"$1,202,777",-,-,"$1,202,777",100%
848,Vejska,"$1,198,449",-,-,"$1,198,449",100%
849,Lan Kwai Fong 3,"$1,195,656",-,-,"$1,195,656",100%
850,Repentance,"$1,194,961","$1,189,612",99.6%,"$5,349",0.4%
851,Storyteller,"$1,191,413",-,-,"$1,191,413",100%
852,Dead Snow 2: Red vs. Dead,"$1,187,477","$37,473",3.2%,"$1,150,004",96.8%
853,Rise,"$1,187,034",-,-,"$1,187,034",100%
854,In the Hero,"$1,183,855",-,-,"$1,183,855",100%
855,Na Quebrada,"$1,177,863",-,-,"$1,177,863",100%
856,Marie's Story,"$1,173,514","$11,720",1%,"$1,161,794",99%
857,Over Your Dead Body,"$1,164,010",-,-,"$1,164,010",100%
858,Breathe,"$1,158,695","$42,297",3.7%,"$1,116,398",96.3%
859,96 heures,"$1,154,310",-,-,"$1,154,310",100%
860,Shrew's Nest,"$1,152,968",-,-,"$1,152,968",100%
861,Storm,"$1,142,262",-,-,"$1,142,262",100%
862,Smart Ass,"$1,129,817",-,-,"$1,129,817",100%
863,Darr @ the Mall,"$1,124,893",-,-,"$1,124,893",100%
864,The Stagg Do,"$1,124,399",-,-,"$1,124,399",100%
865,Walking with the Enemy,"$1,112,592","$1,112,592",100%,-,-
866,Road to your Heart,"$1,106,034",-,-,"$1,106,034",100%
867,Northern Soul,"$1,092,359","$8,886",0.8%,"$1,083,473",99.2%
868,The Lion Men: Ultimate Showdown,"$1,091,666",-,-,"$1,091,666",100%
869,Genomu hazâdo: Aru tensai kagakusha no 5-kakan,"$1,086,459",-,-,"$1,086,459",100%
870,How to Steal a Dog,"$1,079,054",-,-,"$1,079,054",100%
871,24 Days,"$1,078,520",-,-,"$1,078,520",100%
872,The Last Diamond,"$1,075,450",-,-,"$1,075,450",100%
873,À coup sûr,"$1,074,329",-,-,"$1,074,329",100%
874,Sifu vs. Vampire,"$1,072,968",-,-,"$1,072,968",100%
875,El Psiquiatra,"$1,067,654",-,-,"$1,067,654",100%
876,50 to 1,"$1,064,454","$1,064,454",100%,-,-
877,Santa Claus!,"$1,061,955",-,-,"$1,061,955",100%
878,The Noble Spirit,"$1,060,000",-,-,"$1,060,000",100%
879,Brèves de comptoir,"$1,057,384",-,-,"$1,057,384",100%
880,Lingaa,"$1,046,138",-,-,"$1,046,138",100%
881,My So-Called Father,"$1,041,599",-,-,"$1,041,599",100%
882,Hallåhallå,"$1,016,602",-,-,"$1,016,602",100%
883,Beste Chance,"$1,012,611",-,-,"$1,012,611",100%
884,Die Mamba,"$1,011,515",-,-,"$1,011,515",100%
885,The Song,"$1,009,620","$1,009,620",100%,-,-
886,#Nerealnaya lyubov,"$1,009,585",-,-,"$1,009,585",100%
887,Now or Never,"$1,008,807",-,-,"$1,008,807",100%
888,Remember Me?,"$1,005,018",-,-,"$1,005,018",100%
889,Julio Sumiu,"$1,002,833",-,-,"$1,002,833",100%
890,La mossa del pinguino,"$999,593",-,-,"$999,593",100%
891,Long Live Freedom 2014 Re-release,"$995,990","$48,541",4.9%,"$947,449",95.1%
892,Dad for Rent,"$995,908",-,-,"$995,908",100%
893,Golden Brother,"$995,702",-,-,"$995,702",100%
894,Blue Ruin,"$993,313","$258,384",26%,"$734,929",74%
895,Perez.,"$991,494",-,-,"$991,494",100%
896,3 A.M. 3D: Part 2,"$989,366",-,-,"$989,366",100%
897,Thursday & 12,"$988,820",-,-,"$988,820",100%
898,"Pororo, the Snow Fairy Village Adventure","$987,918",-,-,"$987,918",100%
899,Documentary of AKB48: The Time Has Come,"$984,757",-,-,"$984,757",100%
900,Wonderbroeders,"$977,262",-,-,"$977,262",100%
901,Cool Kids Don't Cry,"$970,242",-,-,"$970,242",100%
902,Panic 5 Bravo,"$966,427",-,-,"$966,427",100%
903,Cambio de ruta,"$959,576",-,-,"$959,576",100%
904,Night Mail,"$950,000",-,-,"$950,000",100%
905,Plastic,"$944,828",-,-,"$944,828",100%
906,The Dinner,"$944,808","$7,282",0.8%,"$937,526",99.2%
907,Miss Sixty,"$932,874",-,-,"$932,874",100%
908,Und Äktschn!,"$927,267",-,-,"$927,267",100%
909,One Night in Oslo,"$925,848",-,-,"$925,848",100%
910,Palo Alto,"$919,591","$767,732",83.5%,"$151,859",16.5%
911,Yowamushi Pedal Re: Ride,"$914,658",-,-,"$914,658",100%
912,The Dead Lands,"$906,158","$5,240",0.6%,"$900,918",99.4%
913,The Guide,"$905,985",-,-,"$905,985",100%
914,I Hate Love,"$901,128",-,-,"$901,128",100%
915,Les rayures du zèbre,"$897,803",-,-,"$897,803",100%
916,Repas de famille,"$895,100",-,-,"$895,100",100%
917,You're Not You,"$894,964","$11,486",1.3%,"$883,478",98.7%
918,Cerro Torre: A Snowball's Chance in Hell,"$885,430",-,-,"$885,430",100%
919,Fatal Frame,"$881,343",-,-,"$881,343",100%
920,Quando c'era Berlinguer,"$879,758",-,-,"$879,758",100%
921,The Whole Shebang,"$878,778",-,-,"$878,778",100%
922,Hei se xi ju,"$877,429",-,-,"$877,429",100%
923,Der kleine Medicus - Geheimnisvolle Mission im Körper,"$876,013",-,-,"$876,013",100%
924,Song of Napoli,"$873,402",-,-,"$873,402",100%
925,André Rieu's 2014 Maastricht Concert,"$871,349",-,-,"$871,349",100%
926,Particle Fever,"$869,838","$869,838",100%,-,-
927,Las Caras del Diablo 2,"$868,068",-,-,"$868,068",100%
928,Karisik Kaset,"$866,241",-,-,"$866,241",100%
929,Bird People,"$866,211","$32,111",3.7%,"$834,100",96.3%
930,Colours of Passion,"$865,342",-,-,"$865,342",100%
931,Black Rose,"$863,808",-,-,"$863,808",100%
932,Wer,"$860,940",-,-,"$860,940",100%
933,Highway,"$858,783","$529,136",61.6%,"$329,647",38.4%
934,Night Moves,"$858,513","$271,755",31.7%,"$586,758",68.3%
935,May Allah Bless France!,"$857,921",-,-,"$857,921",100%
936,Nightmare 2: The Nightmare Continues,"$855,759",-,-,"$855,759",100%
937,Jacky in the Kingdom of Women,"$854,529",-,-,"$854,529",100%
938,In Order of Disappearance,"$854,195",-,-,"$854,195",100%
939,Atlas Shrugged: Who Is John Galt?,"$846,704","$846,704",100%,-,-
940,The Calculator,"$844,037",-,-,"$844,037",100%
941,Gunday,"$843,232",-,-,"$843,232",100%
942,Mary Kom,"$839,840","$621,300",74%,"$218,540",26%
943,13 Sins,"$826,913","$13,809",1.7%,"$813,104",98.3%
944,Gekijouban K: Missing Kings,"$826,323","$33,531",4.1%,"$792,792",95.9%
945,Manhole,"$822,780",-,-,"$822,780",100%
946,Lauf Junge lauf,"$822,601",-,-,"$822,601",100%
947,Life Itself,"$815,645","$810,454",99.4%,"$5,191",0.6%
948,Saw 10th Anniversary Release,"$815,324","$815,324",100%,-,-
949,Nowhere in Moravia,"$815,154",-,-,"$815,154",100%
950,Chinese Zodiac 2014 Re-release,"$813,930",-,-,"$813,930",100%
951,Stereo,"$810,702",-,-,"$810,702",100%
952,Beatles,"$807,917",-,-,"$807,917",100%
953,Un ragazzo d'oro,"$807,225",-,-,"$807,225",100%
954,I Give It a Year 2014 Re-release,"$799,902",-,-,"$799,902",100%
955,"Eila, Rampe and the Baby Girl","$799,011",-,-,"$799,011",100%
956,Moron 5.2: The Transformation,"$792,584",-,-,"$792,584",100%
957,Nice and Easy,"$786,962",-,-,"$786,962",100%
958,Futuro Beach,"$779,835","$20,262",2.6%,"$759,573",97.4%
959,The Damned,"$778,242",-,-,"$778,242",100%
960,Yalom's Cure,"$766,974","$1,164",0.2%,"$765,810",99.8%
961,Cub,"$763,280",-,-,"$763,280",100%
962,The Wizard's Daughter,"$759,903",-,-,"$759,903",100%
963,Campus Confidential,"$756,949",-,-,"$756,949",100%
964,Elsa & Fred,"$753,975","$285,863",37.9%,"$468,112",62.1%
965,La buca,"$752,786",-,-,"$752,786",100%
966,Iron Ladies Roar!,"$751,170",-,-,"$751,170",100%
967,Let It Shine,"$750,000",-,-,"$750,000",100%
968,A Five Star Life 2014 Re-release,"$749,653","$306,917",40.9%,"$442,736",59.1%
969,"My Voice, My Life","$744,784",-,-,"$744,784",100%
970,Filial Party,"$737,170",-,-,"$737,170",100%
971,Azazil: Dügüm,"$733,676",-,-,"$733,676",100%
972,Pizza,"$731,512",-,-,"$731,512",100%
973,Las Caras del Diablo 2014 Re-release,"$730,590",-,-,"$730,590",100%
974,Land Ho!,"$727,594","$727,594",100%,-,-
975,El Vientre,"$727,364",-,-,"$727,364",100%
976,Call Me Bad Girl,"$726,759",-,-,"$726,759",100%
977,Innocent Crush,"$726,105",-,-,"$726,105",100%
978,Effie Gray,"$721,143","$352,534",48.9%,"$368,609",51.1%
979,Punjab 1984,"$720,770",-,-,"$720,770",100%
980,2001: A Space Odyssey 2014 Re-release,"$717,744","$214,618",29.9%,"$503,126",70.1%
981,New Initial D the Movie: Legend 1 - Awakening,"$715,443",-,-,"$715,443",100%
982,Blossoms Bloom,"$714,616",-,-,"$714,616",100%
983,Rouh's Beauty,"$708,449",-,-,"$708,449",100%
984,Kaanchi,"$708,373",-,-,"$708,373",100%
985,Trophy Wife,"$708,010",-,-,"$708,010",100%
986,Ed Sheeran: Jumpers for Goalposts,"$705,145",-,-,"$705,145",100%
987,Dying of the Light,"$697,847",-,-,"$697,847",100%
988,Frankie & Alice 2014 Re-release,"$695,876","$695,876",100%,-,-
989,Tom at the Farm,"$687,505",-,-,"$687,505",100%
990,Let's Sin,"$686,484",-,-,"$686,484",100%
991,A Matter of Faith,"$680,113","$680,113",100%,-,-
992,38,"$676,407",-,-,"$676,407",100%
993,Virados do Avesso,"$675,566",-,-,"$675,566",100%
994,Kaththi,"$674,359",-,-,"$674,359",100%
995,Hanna's Journey,"$669,525",-,-,"$669,525",100%
996,Fort Bliss,"$669,247",-,-,"$669,247",100%
997,Entaku,"$663,432",-,-,"$663,432",100%
998,Son of a Gun,"$660,241",-,-,"$660,241",100%
999,Chiang Khan Story,"$658,122",-,-,"$658,122",100%
"1,000",Nobody from Nowhere,"$657,097",-,-,"$657,097",100%
"1,001",Love Slave,"$656,672",-,-,"$656,672",100%
"1,002",Faan se trein,"$656,661",-,-,"$656,661",100%
"1,003",Maldamore,"$653,416",-,-,"$653,416",100%
"1,004",O.T. The Movie,"$652,445",-,-,"$652,445",100%
"1,005",Leading Lady,"$647,847",-,-,"$647,847",100%
"1,006",Jodorowsky's Dune,"$647,280","$647,280",100%,-,-
"1,007",Halfway,"$645,954",-,-,"$645,954",100%
"1,008",Colt 45,"$630,787",-,-,"$630,787",100%
"1,009",The Word,"$628,191",-,-,"$628,191",100%
"1,010",The Summer Is Gone,"$624,929",-,-,"$624,929",100%
"1,011",The Crucible,"$624,875",-,-,"$624,875",100%
"1,012",Nowitzki: The Perfect Shot,"$619,517","$41,340",6.7%,"$578,177",93.3%
"1,013",Paulo Coelho's Best Story,"$617,377","$8,808",1.4%,"$608,569",98.6%
"1,014",Kristy,"$616,506",-,-,"$616,506",100%
"1,015",Plae kao,"$615,766",-,-,"$615,766",100%
"1,016",The Angriest Man in Brooklyn,"$615,198",-,-,"$615,198",100%
"1,017",Image,"$615,184",-,-,"$615,184",100%
"1,018",Life in a Fishbowl,"$609,888",-,-,"$609,888",100%
"1,019",So It's You,"$605,209",-,-,"$605,209",100%
"1,020",Reasonable Doubt,"$602,802",-,-,"$602,802",100%
"1,021",The Little Death,"$601,162","$18,238",3%,"$582,924",97%
"1,022",Jimi: All Is by My Side,"$599,840","$340,911",56.8%,"$258,929",43.2%
"1,023",The One I Love,"$596,933","$513,447",86%,"$83,486",14%
"1,024",In the Blood,"$594,860",-,-,"$594,860",100%
"1,025",Are You Here,"$594,396",-,-,"$594,396",100%
"1,026",The Signal 2014 Re-release,"$588,041",-,-,"$588,041",100%
"1,027",La hija de Moctezuma,"$587,461",-,-,"$587,461",100%
"1,028",Sinterklaas & Diego: Het geheim van de ring,"$585,901",-,-,"$585,901",100%
"1,029",Schoßgebete,"$583,178",-,-,"$583,178",100%
"1,030",White God,"$581,904","$282,358",48.5%,"$299,546",51.5%
"1,031",Kenau,"$581,801",-,-,"$581,801",100%
"1,032",Twilight Online,"$574,253",-,-,"$574,253",100%
"1,033",What Ever Happened to Timi,"$570,354",-,-,"$570,354",100%
"1,034",A Girl at My Door,"$569,809",-,-,"$569,809",100%
"1,035",Beauty in a Bottle,"$569,802",-,-,"$569,802",100%
"1,036","Rio, I Love You","$569,755",-,-,"$569,755",100%
"1,037",Seni Seviyorum Adamim,"$569,022",-,-,"$569,022",100%
"1,038",Once Upon a Time in Shanghai,"$566,985",-,-,"$566,985",100%
"1,039",Headfirst,"$566,795",-,-,"$566,795",100%
"1,040",Goodbye to Language,"$566,423","$401,889",71%,"$164,534",29%
"1,041",Felony,"$561,369",-,-,"$561,369",100%
"1,042",Forrest Gump 2014 IMAX Release,"$557,683","$557,683",100%,-,-
"1,043",Waar,"$556,003",-,-,"$556,003",100%
"1,044",When the Lights Went Out 2014 Re-release,"$554,213",-,-,"$554,213",100%
"1,045",Open Windows,"$550,108","$1,750",0.3%,"$548,358",99.7%
"1,046",Sunstrokes,"$549,905",-,-,"$549,905",100%
"1,047",23 Blast,"$549,185","$549,185",100%,-,-
"1,048",Git Basimdan,"$548,011",-,-,"$548,011",100%
"1,049",A Girl Walks Home Alone at Night,"$546,352","$491,910",90%,"$54,442",10%
"1,050",Rudderless,"$546,149","$58,293",10.7%,"$487,856",89.3%
"1,051",Ninja: Shadow of a Tear,"$544,853",-,-,"$544,853",100%
"1,052",On Any Sunday: The Next Chapter,"$543,044","$543,044",100%,-,-
"1,053",Tunnel,"$541,083",-,-,"$541,083",100%
"1,054",Liz in September,"$540,390",-,-,"$540,390",100%
"1,055",Double Xposure,"$540,000",-,-,"$540,000",100%
"1,056",Our Hodja,"$537,028",-,-,"$537,028",100%
"1,057",Ti sposo ma non troppo,"$536,396",-,-,"$536,396",100%
"1,058",The Island of Secrets,"$530,945",-,-,"$530,945",100%
"1,059",Love Struck,"$528,002",-,-,"$528,002",100%
"1,060",Ümmü Sibyan: Zifir,"$526,724",-,-,"$526,724",100%
"1,061",Pim & Pom: Het Grote Avontuur,"$521,973",-,-,"$521,973",100%
"1,062",Pasolini,"$520,435",-,-,"$520,435",100%
"1,063",Brabançonne,"$519,947",-,-,"$519,947",100%
"1,064",Miss Julie,"$518,437",-,-,"$518,437",100%
"1,065",Vrou soek boer,"$517,586",-,-,"$517,586",100%
"1,066",Wild Life,"$515,669",-,-,"$515,669",100%
"1,067",A Hard Day's Night 2014 Re-release,"$515,005","$515,005",100%,-,-
"1,068",Racing Hearts,"$513,839",-,-,"$513,839",100%
"1,069",Cats Don't Have Vertigo,"$513,720",-,-,"$513,720",100%
"1,070","Karol, który zostal swietym","$511,364",-,-,"$511,364",100%
"1,071",Dangerous Boys,"$511,033",-,-,"$511,033",100%
"1,072",Delirium,"$510,580",-,-,"$510,580",100%
"1,073",Closed Doors Village,"$510,000",-,-,"$510,000",100%
"1,074",Nos Vamos Pal Mundial,"$508,630",-,-,"$508,630",100%
"1,075",Kite,"$507,180",-,-,"$507,180",100%
"1,076",Queen,"$502,391",-,-,"$502,391",100%
"1,077",Demon Inside,"$500,548",-,-,"$500,548",100%
"1,078",Silent Heart,"$499,796",-,-,"$499,796",100%
"1,079",Azem: Cin Karasi,"$499,674",-,-,"$499,674",100%
"1,080",Eden,"$494,949","$65,460",13.2%,"$429,489",86.8%
"1,081",Horseplay 2014 Re-release,"$494,157",-,-,"$494,157",100%
"1,082",Two Night Stand,"$492,332","$18,612",3.8%,"$473,720",96.2%
"1,083",A Promise,"$491,204",-,-,"$491,204",100%
"1,084",Wolves,"$491,154","$12,139",2.5%,"$479,015",97.5%
"1,085",Noi 4,"$490,471",-,-,"$490,471",100%
"1,086",Fat Pizza vs. Housos,"$490,242",-,-,"$490,242",100%
"1,087",Another Me,"$489,884",-,-,"$489,884",100%
"1,088",Perro Guardián,"$484,271",-,-,"$484,271",100%
"1,089",I Origins,"$481,234","$336,472",69.9%,"$144,762",30.1%
"1,090",An Odd Evening in April,"$480,334",-,-,"$480,334",100%
"1,091",Japy Ending,"$479,081",-,-,"$479,081",100%
"1,092",Ariane's Thread,"$478,252",-,-,"$478,252",100%
"1,093","2 Francs, 40 Pesetas","$475,796",-,-,"$475,796",100%
"1,094",Complot,"$471,092",-,-,"$471,092",100%
"1,095",On the Edge,"$470,476",-,-,"$470,476",100%
"1,096",Tommy,"$470,338",-,-,"$470,338",100%
"1,097",White Bird in a Blizzard,"$469,701","$33,821",7.2%,"$435,880",92.8%
"1,098",Week-ends,"$468,454",-,-,"$468,454",100%
"1,099",Last Days in Vietnam,"$466,114","$466,114",100%,-,-
"1,100",Ghost Coins,"$465,802",-,-,"$465,802",100%
"1,101",Deepsea Challenge,"$462,959","$235,659",50.9%,"$227,300",49.1%
"1,102",Ammar,"$462,429",-,-,"$462,429",100%
"1,103",The Bag Man,"$461,780","$56,574",12.3%,"$405,206",87.7%
"1,104",Living Legends,"$461,421",-,-,"$461,421",100%
"1,105",Love on the Rocks 2014 Re-release,"$455,481",-,-,"$455,481",100%
"1,106",22 Minutes,"$452,036",-,-,"$452,036",100%
"1,107",The Gambler,"$450,747",-,-,"$450,747",100%
"1,108",Antidote,"$446,619",-,-,"$446,619",100%
"1,109",It's Entertainment,"$443,151",-,-,"$443,151",100%
"1,110",Ækte vare,"$442,742",-,-,"$442,742",100%
"1,111",De Hvide Blade,"$441,430",-,-,"$441,430",100%
"1,112",Lost Valentine,"$439,987",-,-,"$439,987",100%
"1,113",Causa & Efeito,"$438,934",-,-,"$438,934",100%
"1,114",Desert Dancer,"$438,165","$155,271",35.4%,"$282,894",64.6%
"1,115",Aanmodderfakker,"$434,675",-,-,"$434,675",100%
"1,116",Bjork: Biophilia Live,"$433,686","$127,754",29.5%,"$305,932",70.5%
"1,117",To See the Sea,"$430,506",-,-,"$430,506",100%
"1,118",The State-Mafia Pact,"$429,961",-,-,"$429,961",100%
"1,119",Traces of Sandalwood,"$429,453",-,-,"$429,453",100%
"1,120",Neswen,"$428,914",-,-,"$428,914",100%
"1,121",Kadin Isi Banka Soygunu,"$428,217",-,-,"$428,217",100%
"1,122",The Search,"$427,440",-,-,"$427,440",100%
"1,123",The Metropolitan Opera HD Live: Verdi: Macbeth,"$426,158",-,-,"$426,158",100%
"1,124",God Help the Girl,"$423,306","$102,757",24.3%,"$320,549",75.7%
"1,125",AlJazeera 2,"$423,067",-,-,"$423,067",100%
"1,126",Behaving Badly,"$422,697",-,-,"$422,697",100%
"1,127",Confetti Harvest,"$422,500",-,-,"$422,500",100%
"1,128",She's Beautiful When She's Angry,"$421,573","$421,573",100%,-,-
"1,129",Knysna,"$421,072",-,-,"$421,072",100%
"1,130",Premature,"$415,863",-,-,"$415,863",100%
"1,131",Blue Sky Bones,"$410,000",-,-,"$410,000",100%
"1,132",Wacken 3D,"$408,535",-,-,"$408,535",100%
"1,133",Sheep's Clothing,"$405,508",-,-,"$405,508",100%
"1,134",God's Pocket,"$403,713","$169,976",42.1%,"$233,737",57.9%
