Rank,Release Group,Worldwide,Domestic,%,Foreign,%
346,7 Days in Entebbe,"$8,771,432","$3,326,885",37.9%,"$5,444,547",62.1%
347,Charming,"$8,751,856",-,-,"$8,751,856",100%
348,A Banana? At This Time of Night?,"$8,652,004",-,-,"$8,652,004",100%
349,Pope Francis: A Man of His Word,"$8,608,385","$2,008,385",23.3%,"$6,600,000",76.7%
350,Wrath of Silence,"$8,512,220",-,-,"$8,512,220",100%
351,A-X-L,"$8,467,697","$6,501,381",76.8%,"$1,966,316",23.2%
352,PAW Patrol: Mighty Pups,"$8,373,241",-,-,"$8,373,241",100%
353,"Help, I Shrunk My Parents","$8,292,310",-,-,"$8,292,310",100%
354,Through the Fire,"$8,122,023",-,-,"$8,122,023",100%
355,Dino King 3D: Journey to Fire Mountain,"$8,112,673",-,-,"$8,112,673",100%
356,Nice to Meet You,"$8,051,388",-,-,"$8,051,388",100%
357,The House Where the Mermaid Sleeps,"$8,011,220",-,-,"$8,011,220",100%
358,Disobedience,"$8,003,180","$3,498,782",43.7%,"$4,504,398",56.3%
359,Life Itself,"$7,997,774","$4,102,648",51.3%,"$3,895,126",48.7%
360,Sakura Guardian in the North,"$7,978,105",-,-,"$7,978,105",100%
361,Suspiria,"$7,942,093","$2,483,472",31.3%,"$5,458,621",68.7%
362,White Fang,"$7,928,696",-,-,"$7,928,696",100%
363,7 Guardians of the Tomb,"$7,910,928",-,-,"$7,910,928",100%
364,Black Water,"$7,882,387",-,-,"$7,882,387",100%
365,The Freshmen,"$7,853,811",-,-,"$7,853,811",100%
366,Qué León,"$7,807,916","$2,607,916",33.4%,"$5,200,000",66.6%
367,Amazing Grace,"$7,796,112","$4,450,456",57.1%,"$3,345,656",42.9%
368,Squadron 303,"$7,694,425",-,-,"$7,694,425",100%
369,Leave No Trace,"$7,682,928","$6,046,104",78.7%,"$1,636,824",21.3%
370,Sauerkrautkoma,"$7,640,109",-,-,"$7,640,109",100%
371,Pandas,"$7,635,778","$7,574,012",99.2%,"$61,766",0.8%
372,The Emperor of Paris,"$7,611,035",-,-,"$7,611,035",100%
373,A Street Cat Named Bob 2018 Re-release,"$7,606,781",-,-,"$7,606,781",100%
374,Burning,"$7,578,063","$718,991",9.5%,"$6,859,072",90.5%
375,Beirut,"$7,509,436","$5,019,226",66.8%,"$2,490,210",33.2%
376,Gogol. Viy,"$7,471,349",-,-,"$7,471,349",100%
377,Einstein and Einstein,"$7,448,509",-,-,"$7,448,509",100%
378,Belleville Cop,"$7,446,815",-,-,"$7,446,815",100%
379,"Remi, Nobody's Boy","$7,434,840",-,-,"$7,434,840",100%
380,The Morning After,"$7,423,443",-,-,"$7,423,443",100%
381,God's Not Dead: A Light in Darkness,"$7,414,178","$5,728,940",77.3%,"$1,685,238",22.7%
382,Return of the Hero,"$7,362,730","$37,108",0.5%,"$7,325,622",99.5%
383,Asura,"$7,353,354",-,-,"$7,353,354",100%
384,The Tribe,"$7,318,071",-,-,"$7,318,071",100%
385,Bon Bini Holland 2,"$7,237,986",-,-,"$7,237,986",100%
386,Tricky Old Dogs,"$7,205,775",-,-,"$7,205,775",100%
387,Gogol. A Terrible Vengeance,"$7,141,571",-,-,"$7,141,571",100%
388,In Safe Hands,"$7,086,596","$1,737",<0.1%,"$7,084,859",100%
389,O chyom govoryat muzhchiny. Prodolzhenie,"$7,035,897",-,-,"$7,035,897",100%
390,Pretty Cure Super Stars,"$7,017,326",-,-,"$7,017,326",100%
391,Yeom-lyeok,"$6,981,970",-,-,"$6,981,970",100%
392,We Love,"$6,961,334",-,-,"$6,961,334",100%
393,Proud of Me,"$6,849,959",-,-,"$6,849,959",100%
394,Dog Days,"$6,842,356","$6,809,080",99.5%,"$33,276",0.5%
395,The Command,"$6,821,775",-,-,"$6,821,775",100%
396,Race 3,"$6,817,391","$1,690,861",24.8%,"$5,126,530",75.2%
397,The Trouble with You,"$6,795,812",-,-,"$6,795,812",100%
398,Fahrenheit 11/9,"$6,674,168","$6,352,306",95.2%,"$321,862",4.8%
399,Soorma,"$6,579,645","$390,077",5.9%,"$6,189,568",94.1%
400,The Stolen Princess,"$6,530,901",-,-,"$6,530,901",100%
401,Loro 1,"$6,521,238",-,-,"$6,521,238",100%
402,All Inclusive 2018 Re-release,"$6,517,607",-,-,"$6,517,607",100%
403,"What a Wonderful Family! 3: My Wife, My Life","$6,474,589",-,-,"$6,474,589",100%
404,Natsume's Book of Friends,"$6,442,104",-,-,"$6,442,104",100%
405,K.G.F: Chapter 1,"$6,421,597",-,-,"$6,421,597",100%
406,Gotti,"$6,412,349","$4,343,227",67.7%,"$2,069,122",32.3%
407,Bride and Groom,"$6,384,565",-,-,"$6,384,565",100%
408,Dumped,"$6,366,790",-,-,"$6,366,790",100%
409,Impossibility Defense,"$6,356,312",-,-,"$6,356,312",100%
410,Sara's Notebook,"$6,298,717",-,-,"$6,298,717",100%
411,Pitbull. Ostanti pies,"$6,291,978",-,-,"$6,291,978",100%
412,Unbroken: Path to Redemption,"$6,216,897","$6,216,897",100%,-,-
413,Sampiyon,"$6,214,362",-,-,"$6,214,362",100%
414,Never Look Away,"$6,193,234","$1,304,042",21.1%,"$4,889,192",78.9%
415,Illang: The Wolf Brigade,"$6,186,447",-,-,"$6,186,447",100%
416,Mad Mom,"$6,170,982",-,-,"$6,170,982",100%
417,Keep Calm and Be a Superstar,"$6,168,544",-,-,"$6,168,544",100%
418,Ploey,"$6,146,292","$77,815",1.3%,"$6,068,477",98.7%
419,Podatek od milosci,"$6,134,686",-,-,"$6,134,686",100%
420,Mobile Suit Gundam Narrative,"$6,126,259","$259,224",4.2%,"$5,867,035",95.8%
421,The Trough,"$6,061,514",-,-,"$6,061,514",100%
422,A Man in a Hurry,"$5,984,514",-,-,"$5,984,514",100%
423,Unforgiven,"$5,969,619",-,-,"$5,969,619",100%
424,Genghis Khan,"$5,957,524",-,-,"$5,957,524",100%
425,"Last Winter, We Parted","$5,941,231",-,-,"$5,941,231",100%
426,Laws of the Universe Part 1,"$5,937,936",-,-,"$5,937,936",100%
427,Yucatán,"$5,922,726",-,-,"$5,922,726",100%
428,Death of a Nation,"$5,885,881","$5,885,881",100%,-,-
429,Hello Carbot the Movie: The Cretaceous Period,"$5,876,438",-,-,"$5,876,438",100%
430,Love+Sling,"$5,823,505",-,-,"$5,823,505",100%
431,Sunny: Our Hearts Beat Together,"$5,799,863",-,-,"$5,799,863",100%
432,I Am Your Mom,"$5,743,612",-,-,"$5,743,612",100%
433,The King's Musketeers,"$5,728,960",-,-,"$5,728,960",100%
434,The Lies She Loved,"$5,657,262",-,-,"$5,657,262",100%
435,Incident in a Ghostland,"$5,643,957",-,-,"$5,643,957",100%
436,Inuyashiki,"$5,638,796",-,-,"$5,638,796",100%
437,El Angel,"$5,604,680","$109,608",2%,"$5,495,072",98%
438,Destroyer,"$5,580,940","$1,533,324",27.5%,"$4,047,616",72.5%
439,First Love,"$5,556,608","$218,329",3.9%,"$5,338,279",96.1%
440,Empowered,"$5,520,738",-,-,"$5,520,738",100%
441,Dude's Manual,"$5,504,560",-,-,"$5,504,560",100%
442,Love Addict,"$5,498,768",-,-,"$5,498,768",100%
443,A Wizard's Tale,"$5,487,261","$2,150",<0.1%,"$5,485,111",100%
444,Monkey Magic,"$5,484,147",-,-,"$5,484,147",100%
445,Samurai's Promise,"$5,410,153",-,-,"$5,410,153",100%
446,After the Rain,"$5,403,417",-,-,"$5,403,417",100%
447,Una Mujer Sin Filtro,"$5,399,330",-,-,"$5,399,330",100%
448,Naked Normandy,"$5,360,820",-,-,"$5,360,820",100%
449,La Leyenda del Charro Negro,"$5,351,716",-,-,"$5,351,716",100%
450,Miss Baek,"$5,326,218",-,-,"$5,326,218",100%
451,The Invisible Witness,"$5,305,407",-,-,"$5,305,407",100%
452,Yol Arkadasim 2,"$5,278,470",-,-,"$5,278,470",100%
453,Sultan 2018 Re-release,"$5,259,463",-,-,"$5,259,463",100%
454,Monstrum,"$5,247,503",-,-,"$5,247,503",100%
455,Baazaar,"$5,170,477",-,-,"$5,170,477",100%
456,The Scythian Lamb,"$5,168,006",-,-,"$5,168,006",100%
457,Brillantissime,"$5,151,817",-,-,"$5,151,817",100%
458,Deliha 2,"$5,129,480",-,-,"$5,129,480",100%
459,Action Point,"$5,103,663","$5,059,608",99.1%,"$44,055",0.9%
460,Sobibor,"$5,096,619",-,-,"$5,096,619",100%
461,Dogman,"$5,080,147","$148,225",2.9%,"$4,931,922",97.1%
462,It Comes,"$5,041,008",-,-,"$5,041,008",100%
463,Blindspotting,"$5,006,989","$4,333,394",86.5%,"$673,595",13.5%
464,Ice Princess Lily,"$5,000,984",-,-,"$5,000,984",100%
465,Louis & Luca - Mission to the Moon,"$4,957,487",-,-,"$4,957,487",100%
466,Iceman: The Time Traveller,"$4,957,041",-,-,"$4,957,041",100%
467,Dilili in Paris,"$4,943,572",-,-,"$4,943,572",100%
468,Pari,"$4,935,586",-,-,"$4,935,586",100%
469,Sgt. Stubby: An American Hero,"$4,932,694","$4,015,935",81.4%,"$916,759",18.6%
470,Kamen Rider Build: Be the One,"$4,888,000",-,-,"$4,888,000",100%
471,Se son rose,"$4,878,325",-,-,"$4,878,325",100%
472,Samson,"$4,873,825","$4,719,928",96.8%,"$153,897",3.2%
473,Nuts,"$4,778,869",-,-,"$4,778,869",100%
474,An Unexpected Love,"$4,763,928",-,-,"$4,763,928",100%
475,In the Game,"$4,742,293",-,-,"$4,742,293",100%
476,The Ladybug,"$4,662,924",-,-,"$4,662,924",100%
477,7 Emotions,"$4,650,199",-,-,"$4,650,199",100%
478,Hamlet 2018 Re-release,"$4,630,718","$235,229",5.1%,"$4,395,489",94.9%
479,Bad Samaritan,"$4,623,836","$3,435,047",74.3%,"$1,188,789",25.7%
480,Whitney,"$4,605,123","$3,026,351",65.7%,"$1,578,772",34.3%
481,The Guilty,"$4,598,051","$207,140",4.5%,"$4,390,911",95.5%
482,Kikoriki. Deja Vu,"$4,562,667",-,-,"$4,562,667",100%
483,Little Miss Dolittle,"$4,558,127",-,-,"$4,558,127",100%
484,Woman at War,"$4,542,553","$847,495",18.7%,"$3,695,058",81.3%
485,Okuotoko,"$4,533,658",-,-,"$4,533,658",100%
486,"Les municipaux, ces héros","$4,531,635",-,-,"$4,531,635",100%
487,The Festival,"$4,523,842",-,-,"$4,523,842",100%
488,"Juliet, Naked","$4,511,157","$3,444,895",76.4%,"$1,066,262",23.6%
489,The Haunted House: The Secret of the Cave,"$4,471,732",-,-,"$4,471,732",100%
490,Anpanman: Shine! Kurun & The Star of Life,"$4,467,225",-,-,"$4,467,225",100%
491,Photo de famille,"$4,462,678",-,-,"$4,462,678",100%
492,Detetives do Prédio Azul 2: O Mistério Italiano,"$4,432,618",-,-,"$4,432,618",100%
493,Hedefim Sensin,"$4,394,284",-,-,"$4,394,284",100%
494,Rainbow Days,"$4,349,271",-,-,"$4,349,271",100%
495,Storm Boy,"$4,326,645","$71,760",1.7%,"$4,254,885",98.3%
496,Place publique,"$4,303,454",-,-,"$4,303,454",100%
497,Romeo + Juliet 2018 Re-release,"$4,280,231",-,-,"$4,280,231",100%
498,Gaston Lagaffe,"$4,277,870",-,-,"$4,277,870",100%
499,Hot Dog,"$4,252,581",-,-,"$4,252,581",100%
500,"Don't Worry, He Won't Get Far on Foot","$4,241,656","$1,441,705",34%,"$2,799,951",66%
501,The Mercy,"$4,230,143",-,-,"$4,230,143",100%
502,Il vegetale,"$4,229,602",-,-,"$4,229,602",100%
503,The Candidate,"$4,206,101",-,-,"$4,206,101",100%
504,Girl,"$4,178,992",-,-,"$4,178,992",100%
505,Lady J,"$4,139,139",-,-,"$4,139,139",100%
506,Ghost Stories,"$4,131,358","$148,747",3.6%,"$3,982,611",96.4%
507,Nativity Rocks!,"$4,129,456",-,-,"$4,129,456",100%
508,Po cem muzi touzí,"$4,115,156",-,-,"$4,115,156",100%
509,Selfie,"$4,112,881",-,-,"$4,112,881",100%
510,The Fall of the American Empire,"$4,110,928","$2,178,460",53%,"$1,932,468",47%
511,Intention,"$4,107,019",-,-,"$4,107,019",100%
512,2001: A Space Odyssey 2018 Re-release,"$4,084,582","$3,236,321",79.2%,"$848,261",20.8%
513,American Animals,"$4,080,073","$2,856,954",70%,"$1,223,119",30%
514,The Resistance Banker,"$4,061,737",-,-,"$4,061,737",100%
515,Put Grandma in the Freezer,"$4,014,383",-,-,"$4,014,383",100%
516,I Feel Good,"$4,008,558",-,-,"$4,008,558",100%
517,Penguin Highway,"$4,006,647","$104,567",2.6%,"$3,902,080",97.4%
518,My Little Monster,"$3,962,689",-,-,"$3,962,689",100%
519,Anything for a Pop Star,"$3,960,475",-,-,"$3,960,475",100%
520,The Footballest,"$3,934,443",-,-,"$3,934,443",100%
521,A Private War,"$3,915,207","$1,633,208",41.7%,"$2,281,999",58.3%
522,The Seven Deadly Sins: Prisoners of the Sky,"$3,914,227",-,-,"$3,914,227",100%
523,Nesokrushymiy,"$3,898,030",-,-,"$3,898,030",100%
524,First Reformed,"$3,862,498","$3,448,256",89.3%,"$414,242",10.7%
525,212 Warrior,"$3,859,763",-,-,"$3,859,763",100%
526,Wendy 2 - Freundschaft für immer,"$3,837,990",-,-,"$3,837,990",100%
527,The Blood of Wolves,"$3,823,511",-,-,"$3,823,511",100%
528,The Seventh Dwarf 2018 Re-release,"$3,806,937",-,-,"$3,806,937",100%
529,Bad Daddy,"$3,791,880",-,-,"$3,791,880",100%
530,Custody,"$3,790,303","$83,882",2.2%,"$3,706,421",97.8%
531,Jeom-Bak-I Han-Ban-Do-Ui Gong-Ryong 2: Sae-Ro-Un Nak-Won,"$3,790,188",-,-,"$3,790,188",100%
532,The Full House,"$3,769,078",-,-,"$3,769,078",100%
533,"Saraba seishun, saredo seishun","$3,762,474",-,-,"$3,762,474",100%
534,Norske byggeklosser,"$3,741,780",-,-,"$3,741,780",100%
535,Mermaid: The Lake of the Dead,"$3,741,098",-,-,"$3,741,098",100%
536,The Connection,"$3,739,582",-,-,"$3,739,582",100%
537,Utøya: July 22,"$3,738,618",-,-,"$3,738,618",100%
538,Bleach,"$3,729,856",-,-,"$3,729,856",100%
539,Night of 7 Years,"$3,716,820","$24,281",0.7%,"$3,692,539",99.3%
540,In Your Hands,"$3,703,867",-,-,"$3,703,867",100%
541,Gosnell: The Trial of America's Biggest Serial Killer,"$3,679,893","$3,679,893",100%,-,-
542,The Travelling Cat Chronicles,"$3,669,392",-,-,"$3,669,392",100%
543,Rafadan Tayfa Dehliz Macerasi,"$3,666,556",-,-,"$3,666,556",100%
544,Les déguns,"$3,652,697",-,-,"$3,652,697",100%
545,Non-Fiction,"$3,649,042","$704,919",19.3%,"$2,944,123",80.7%
546,Life in Overtime,"$3,646,535",-,-,"$3,646,535",100%
547,Made in Italy,"$3,643,531",-,-,"$3,643,531",100%
548,Le gendre de ma vie,"$3,623,355",-,-,"$3,623,355",100%
549,Enes Batur,"$3,595,901",-,-,"$3,595,901",100%
550,Indivisible,"$3,589,633","$3,511,417",97.8%,"$78,216",2.2%
551,Sunset in My Hometown,"$3,584,611",-,-,"$3,584,611",100%
552,Baby,"$3,576,269",-,-,"$3,576,269",100%
553,The Forest of Wool and Steel,"$3,567,409",-,-,"$3,567,409",100%
554,The Apparition,"$3,562,793","$28,293",0.8%,"$3,534,500",99.2%
555,My Masterpiece,"$3,549,197",-,-,"$3,549,197",100%
556,All You Need Is Love 2018 Re-release,"$3,529,607",-,-,"$3,529,607",100%
557,Flea-picking Samurai,"$3,524,012",-,-,"$3,524,012",100%
558,The Oscar Nominated Short Films 2018: Live Action,"$3,511,123","$3,508,777",99.9%,"$2,346",<0.1%
559,Racetime,"$3,493,043","$1,875,283",53.7%,"$1,617,760",46.3%
560,Doris,"$3,490,279",-,-,"$3,490,279",100%
561,The Metropolitan Opera HD Live: Puccini: Tosca,"$3,473,616","$2,023,749",58.3%,"$1,449,867",41.7%
562,The Rider,"$3,434,963","$2,419,031",70.4%,"$1,015,932",29.6%
563,A Rough Draft,"$3,403,050",-,-,"$3,403,050",100%
564,Wave of Crimes,"$3,392,849",-,-,"$3,392,849",100%
565,The Villagers,"$3,388,675",-,-,"$3,388,675",100%
566,Patrick the Pug,"$3,369,468","$6,290",0.2%,"$3,363,178",99.8%
567,Two Tails,"$3,359,460",-,-,"$3,359,460",100%
568,On Chesil Beach,"$3,335,913","$745,971",22.4%,"$2,589,942",77.6%
569,Breath,"$3,322,479","$37,108",1.1%,"$3,285,371",98.9%
570,Wildlife,"$3,321,367","$1,050,616",31.6%,"$2,270,751",68.4%
571,Perfect World,"$3,320,638",-,-,"$3,320,638",100%
572,André Rieu's 2018 Maastricht Concert,"$3,320,395",-,-,"$3,320,395",100%
573,Let Me Introduce You to Sofia,"$3,313,429",-,-,"$3,313,429",100%
574,Thomas & Friends: Big World! Big Adventures! The Movie,"$3,299,661",-,-,"$3,299,661",100%
575,Tamara Vol. 2,"$3,277,932",-,-,"$3,277,932",100%
576,Bharath Ane Nenu,"$3,276,257","$2,663,090",81.3%,"$613,167",18.7%
577,The Famous Five and the Valley of Dinosaurs,"$3,273,025",-,-,"$3,273,025",100%
578,The Extraordinary Journey of the Fakir,"$3,267,486",-,-,"$3,267,486",100%
579,Serce nie sluga,"$3,255,942",-,-,"$3,255,942",100%
580,The Soul-Mate,"$3,255,485",-,-,"$3,255,485",100%
581,Monster Strike The Movie: Sora no Kanata,"$3,249,907",-,-,"$3,249,907",100%
582,The Front Runner,"$3,242,235","$2,000,105",61.7%,"$1,242,130",38.3%
583,Savyasachi,"$3,225,899",-,-,"$3,225,899",100%
584,Kiss & Tell,"$3,191,370",-,-,"$3,191,370",100%
585,Thoroughbreds,"$3,187,255","$3,072,605",96.4%,"$114,650",3.6%
586,Tea With the Dames,"$3,181,152","$889,343",28%,"$2,291,809",72%
587,The Most Beautiful Girl in the World,"$3,168,150",-,-,"$3,168,150",100%
588,Magic Mirror 2,"$3,161,317",-,-,"$3,161,317",100%
589,Heung-boo: The Revolutionist,"$3,143,995",-,-,"$3,143,995",100%
590,The Other Woman,"$3,136,670",-,-,"$3,136,670",100%
591,Mr. Know-It-All,"$3,131,350",-,-,"$3,131,350",100%
592,Hibiki: Shôsetsuka ni naru hôhô,"$3,111,540",-,-,"$3,111,540",100%
593,The Giant Pear,"$3,099,852",-,-,"$3,099,852",100%
594,Looking for Teddy,"$3,097,253",-,-,"$3,097,253",100%
595,Leto,"$3,071,877",-,-,"$3,071,877",100%
596,Bad Seeds,"$3,067,893",-,-,"$3,067,893",100%
597,Love is Everything,"$3,055,530",-,-,"$3,055,530",100%
598,The Photographer,"$3,042,381",-,-,"$3,042,381",100%
599,Miss Puff,"$3,026,917",-,-,"$3,026,917",100%
600,Rolling to You 2018 Re-release,"$3,008,361",-,-,"$3,008,361",100%
601,Zomboyashchik,"$3,004,952",-,-,"$3,004,952",100%
602,Fighting Men of China,"$3,004,460",-,-,"$3,004,460",100%
603,Made for More,"$2,999,134","$2,999,134",100%,-,-
604,Çakallarla Dans 5,"$2,987,100",-,-,"$2,987,100",100%
605,Loro 2,"$2,985,436",-,-,"$2,985,436",100%
606,Memoir of War,"$2,980,982","$103,636",3.5%,"$2,877,346",96.5%
607,The House That Jack Built,"$2,911,800","$87,993",3%,"$2,823,807",97%
608,Super Bobrovs 2 (2016),"$2,879,785",-,-,"$2,879,785",100%
609,Days of Being Wild 2018 Re-release,"$2,870,940",-,-,"$2,870,940",100%
610,God Bless the Broken Road,"$2,848,233","$2,846,257",99.9%,"$1,976",<0.1%
611,A Breath Away,"$2,842,040","$77,987",2.7%,"$2,764,053",97.3%
612,Really?,"$2,814,977",-,-,"$2,814,977",100%
613,Sono tornato,"$2,803,609",-,-,"$2,803,609",100%
614,Super Crazy,"$2,802,383",-,-,"$2,802,383",100%
615,Sky Stream,"$2,789,574",-,-,"$2,789,574",100%
616,The Breaker Upperers,"$2,767,411",-,-,"$2,767,411",100%
617,Little Tickles,"$2,765,772",-,-,"$2,765,772",100%
618,The World Is Yours,"$2,747,894",-,-,"$2,747,894",100%
619,McQueen,"$2,739,246","$1,257,275",45.9%,"$1,481,971",54.1%
620,My Big Gay Italian Wedding,"$2,731,730",-,-,"$2,731,730",100%
621,Edie,"$2,731,170","$71,790",2.6%,"$2,659,380",97.4%
622,The Hidden Land: Back to No Man's Land in Northern Tibet,"$2,716,555",-,-,"$2,716,555",100%
623,Billionaire Boys Club,"$2,712,606",-,-,"$2,712,606",100%
624,"My Teacher, My Love","$2,711,604",-,-,"$2,711,604",100%
625,"Ya, Ty, Vin, Vona","$2,708,622",-,-,"$2,708,622",100%
626,Down a Dark Hall,"$2,707,199",-,-,"$2,707,199",100%
627,The Photographer of Mauthausen,"$2,701,645",-,-,"$2,701,645",100%
628,The Titan,"$2,635,408",-,-,"$2,635,408",100%
629,Pettersson und Findus - Findus zieht um,"$2,627,805",-,-,"$2,627,805",100%
630,The Happy Prince,"$2,621,992","$466,440",17.8%,"$2,155,552",82.2%
631,The Little Mermaid,"$2,613,377","$147,175",5.6%,"$2,466,202",94.4%
632,Leo Da Vinci: Mission Mona Lisa,"$2,594,671","$19,978",0.8%,"$2,574,693",99.2%
633,Peacekeeping Force,"$2,585,854",-,-,"$2,585,854",100%
634,Assassination Nation,"$2,584,988","$2,005,142",77.6%,"$579,846",22.4%
635,Kung Fu League,"$2,577,213",-,-,"$2,577,213",100%
636,The Red Collar,"$2,571,446",-,-,"$2,571,446",100%
637,Maquia: When the Promised Flower Blooms 2018 Re-release,"$2,569,927","$18,539",0.7%,"$2,551,388",99.3%
638,The King & I: From the London Palladium,"$2,546,661",-,-,"$2,546,661",100%
639,Birds of Passage,"$2,517,405","$507,259",20.2%,"$2,010,146",79.8%
640,"One Nation, One King","$2,481,681","$6,576",0.3%,"$2,475,105",99.7%
641,Una festa esagerata,"$2,477,497",-,-,"$2,477,497",100%
642,The Bastard and the Beautiful World,"$2,458,785",-,-,"$2,458,785",100%
643,Lean on Pete,"$2,443,584","$1,163,056",47.6%,"$1,280,528",52.4%
644,The Breadwinner 2018 Re-release,"$2,426,907",$834,<0.1%,"$2,426,073",100%
645,Hearts Beat Loud,"$2,417,165","$2,386,251",98.7%,"$30,914",1.3%
646,The Man Who Killed Don Quixote,"$2,390,383","$391,963",16.4%,"$1,998,420",83.6%
647,A ti te quería encontrar,"$2,371,462",-,-,"$2,371,462",100%
648,The Branch,"$2,369,212",-,-,"$2,369,212",100%
649,South Wind,"$2,365,712",-,-,"$2,365,712",100%
650,Hadi Be Oglum,"$2,356,353",-,-,"$2,356,353",100%
651,Black Tide,"$2,355,728",-,-,"$2,355,728",100%
652,Arrivano i prof,"$2,355,619",-,-,"$2,355,619",100%
653,Lola & Her Brothers,"$2,354,010",-,-,"$2,354,010",100%
654,Heavily in Love!,"$2,343,492",-,-,"$2,343,492",100%
655,1991,"$2,342,264","$2,342,264",100%,-,-
656,Superjuffie,"$2,337,011",-,-,"$2,337,011",100%
657,Love Will Take Over,"$2,331,842",-,-,"$2,331,842",100%
658,Heilstätten,"$2,330,777",-,-,"$2,330,777",100%
659,Beyond the Edge,"$2,305,829",-,-,"$2,305,829",100%
660,Sarkar,"$2,278,361",-,-,"$2,278,361",100%
661,My Friend 'A',"$2,264,811",-,-,"$2,264,811",100%
662,Más sabe el Diablo por Viejo,"$2,263,958",-,-,"$2,263,958",100%
663,Puzzle,"$2,260,946","$2,032,018",89.9%,"$228,928",10.1%
664,An Interview with God,"$2,251,795","$1,201,434",53.4%,"$1,050,361",46.6%
665,Truth or Die 2018 Re-release,"$2,243,470",-,-,"$2,243,470",100%
666,Successful Woman,"$2,238,561",-,-,"$2,238,561",100%
667,At War,"$2,235,052","$4,605",0.2%,"$2,230,447",99.8%
668,Punk Samurai Slash Down,"$2,232,159",-,-,"$2,232,159",100%
669,Herstory,"$2,218,854",-,-,"$2,218,854",100%
670,Cómplices,"$2,217,938",-,-,"$2,217,938",100%
671,De Film van Dylan Haegens,"$2,201,702",-,-,"$2,201,702",100%
672,Chacun pour tous,"$2,197,748",-,-,"$2,197,748",100%
673,Elliot the Littlest Reindeer,"$2,195,706","$24,262",1.1%,"$2,171,444",98.9%
674,3 Faces,"$2,191,516","$72,324",3.3%,"$2,119,192",96.7%
675,Dovlatov,"$2,187,653",-,-,"$2,187,653",100%
676,Destination Wedding,"$2,182,965",-,-,"$2,182,965",100%
677,Border,"$2,177,678","$771,930",35.4%,"$1,405,748",64.6%
678,Veere Di Wedding,"$2,176,099",-,-,"$2,176,099",100%
679,"Thi Mai, rumbo a Vietnam","$2,174,896",-,-,"$2,174,896",100%
680,Zhenshchiny protiv muzhchin: Krymskie kanikuly,"$2,167,427",-,-,"$2,167,427",100%
681,Bungo Stray Dogs: Dead Apple,"$2,166,349",-,-,"$2,166,349",100%
