Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"2,548",It's Not Forever,"$20,200",-,-,"$20,200",100%
"2,549",Squat32,"$20,077",-,-,"$20,077",100%
"2,550",The Other Side,"$20,062",-,-,"$20,062",100%
"2,551",Maleika,"$20,047",-,-,"$20,047",100%
"2,552",General Magic,"$20,046","$20,046",100%,-,-
"2,553",The Gospel of Eureka,"$20,039","$20,039",100%,-,-
"2,554",Children of the Snow Land,"$20,001",-,-,"$20,001",100%
"2,555",Little Hero,"$19,990",-,-,"$19,990",100%
"2,556",Dogs Don't Wear Pants,"$19,855",-,-,"$19,855",100%
"2,557",As Needed,"$19,751",-,-,"$19,751",100%
"2,558",Lahon W Habs,"$19,722",-,-,"$19,722",100%
"2,559",The Haunting of Sharon Tate,"$19,717",-,-,"$19,717",100%
"2,560",Monster,"$19,705",-,-,"$19,705",100%
"2,561",Mindo Taseeldarni,"$19,679",-,-,"$19,679",100%
"2,562",The Racer,"$19,651",-,-,"$19,651",100%
"2,563",Memories of a Dead End,"$19,650",-,-,"$19,650",100%
"2,564",90 Ml,"$19,437",-,-,"$19,437",100%
"2,565",Curse of the Nun,"$19,396",-,-,"$19,396",100%
"2,566",Napping Princess 2019 Re-release,"$19,369",-,-,"$19,369",100%
"2,567",Korotkie volny,"$19,089",-,-,"$19,089",100%
"2,568",H0us3,"$19,049",-,-,"$19,049",100%
"2,569",Imposed Piece,"$18,993",-,-,"$18,993",100%
"2,570",Door in the Woods,"$18,861",-,-,"$18,861",100%
"2,571",In the Quarry,"$18,860",-,-,"$18,860",100%
"2,572",Battle of the Dream,"$18,788",-,-,"$18,788",100%
"2,573",Drive Me Home,"$18,781",-,-,"$18,781",100%
"2,574",My Days of Mercy,"$18,766",-,-,"$18,766",100%
"2,575",Scandalous: The True Story of the National Enquirer,"$18,759","$18,759",100%,-,-
"2,576",Smotri moyu lyubov,"$18,737",-,-,"$18,737",100%
"2,577",Before Stonewall,"$18,724","$18,724",100%,-,-
"2,578",Hotel Edelveys,"$18,686",-,-,"$18,686",100%
"2,579",The Return of Martin Guerre 2019 Re-release,"$18,603","$18,603",100%,-,-
"2,580",The After Date,"$18,585",-,-,"$18,585",100%
"2,581",Love Song of West River,"$18,568",-,-,"$18,568",100%
"2,582","Hospitalarios, las manos de la Virgen","$18,537",-,-,"$18,537",100%
"2,583",Hello Love,"$18,466",-,-,"$18,466",100%
"2,584",The Stone Eater,"$18,378",-,-,"$18,378",100%
"2,585",Old-Timers,"$18,357",-,-,"$18,357",100%
"2,586","Phoenix, Oregon","$18,356","$18,356",100%,-,-
"2,587",Eto ne navsegda,"$18,350",-,-,"$18,350",100%
"2,588",Tomorrow,"$18,333",-,-,"$18,333",100%
"2,589",Ranarangam,"$18,297",-,-,"$18,297",100%
"2,590",Los Ajenos Futbol Club,"$18,296",-,-,"$18,296",100%
"2,591",Wushu Orphan,"$18,176",-,-,"$18,176",100%
"2,592",The Metropolitan Opera HD Live: Cilea: Adriana Lecouvreur,"$18,157",-,-,"$18,157",100%
"2,593",Thou Shalt Not Kill,"$18,013",-,-,"$18,013",100%
"2,594",Daniel Isn't Real,"$17,990",-,-,"$17,990",100%
"2,595",Isa Pa with Feelings,"$17,987",-,-,"$17,987",100%
"2,596",The Cranes Are Flying,"$17,923","$17,923",100%,-,-
"2,597",Baaji,"$17,867",-,-,"$17,867",100%
"2,598",Groundhog Dave,"$17,846",-,-,"$17,846",100%
"2,599",Singham,"$17,810",-,-,"$17,810",100%
"2,600",Heaven's Hell,"$17,674",-,-,"$17,674",100%
"2,601",El Piedra,"$17,626",-,-,"$17,626",100%
"2,602",Gold Statue,"$17,617",-,-,"$17,617",100%
"2,603",Mademoiselle Paradis,"$17,545",-,-,"$17,545",100%
"2,604",Chained for Life,"$17,431","$17,431",100%,-,-
"2,605",Echo,"$17,422",-,-,"$17,422",100%
"2,606",Undermined - Tales from the Kimberley,"$17,287",-,-,"$17,287",100%
"2,607",Commitment,"$17,276",-,-,"$17,276",100%
"2,608",Scarred Love,"$17,247",-,-,"$17,247",100%
"2,609",Aporia,"$17,198",-,-,"$17,198",100%
"2,610",Dark Lies the Island,"$17,188",-,-,"$17,188",100%
"2,611",El cuadro,"$17,159",-,-,"$17,159",100%
"2,612",The Great Dictator 2019 Re-release,"$17,147",-,-,"$17,147",100%
"2,613",The Passenger 2019 Re-release,"$17,137",-,-,"$17,137",100%
"2,614","Balance, Not Symmetry","$17,136",-,-,"$17,136",100%
"2,615",Zoo Wars 2,"$17,064",-,-,"$17,064",100%
"2,616",Uriyadi 2,"$17,027",-,-,"$17,027",100%
"2,617",Mircin,"$17,015",-,-,"$17,015",100%
"2,618",Jesucristo Vive,"$16,977",-,-,"$16,977",100%
"2,619",Joseph Pulitzer: Voice of the People,"$16,970","$16,970",100%,-,-
"2,620",Khalepa na 5 Baksiv,"$16,947",-,-,"$16,947",100%
"2,621",Hello Beijing,"$16,915",-,-,"$16,915",100%
"2,622",Her Job,"$16,875",-,-,"$16,875",100%
"2,623",Barefoot at Dawn,"$16,751",-,-,"$16,751",100%
"2,624",Happy to Catch a Thief,"$16,652",-,-,"$16,652",100%
"2,625",Jiri Suchy - Tackling Life with Ease,"$16,650",-,-,"$16,650",100%
"2,626",Biznesmeny,"$16,584",-,-,"$16,584",100%
"2,627",Captain Morten and the Spider Queen,"$16,576",-,-,"$16,576",100%
"2,628",Between Maybes,"$16,468",-,-,"$16,468",100%
"2,629",Fish N Chips: The Movie 2019 Re-release,"$16,449",-,-,"$16,449",100%
"2,630",The Quest of Alain Ducasse 2019 Re-release,"$16,429",-,-,"$16,429",100%
"2,631",Pécsi szál,"$16,408",-,-,"$16,408",100%
"2,632",Ukradnutý Stát,"$16,335",-,-,"$16,335",100%
"2,633","Garden, zoological","$16,233",-,-,"$16,233",100%
"2,634",Porto 2019 Re-release,"$16,213",-,-,"$16,213",100%
"2,635",Janamaithri,"$16,208",-,-,"$16,208",100%
"2,636",Sadness and Joy in the Life of Giraffes,"$16,151",-,-,"$16,151",100%
"2,637","Bu y Bu, una aventura interdimensional","$16,145",-,-,"$16,145",100%
"2,638",Virginia Minnesota,"$16,118","$16,118",100%,-,-
"2,639",Kissebaaz,"$16,065",-,-,"$16,065",100%
"2,640",The Sharks,"$16,004",-,-,"$16,004",100%
"2,641",Yuvaya Dönüs,"$15,977",-,-,"$15,977",100%
"2,642",Kennedy Club,"$15,936",-,-,"$15,936",100%
"2,643",El Kiosco,"$15,903",-,-,"$15,903",100%
"2,644",Tez: 13. Gece,"$15,897",-,-,"$15,897",100%
"2,645",Starfish,"$15,849","$15,849",100%,-,-
"2,646",My Great Grandfather,"$15,800",-,-,"$15,800",100%
"2,647",Beautiful Voice,"$15,792",-,-,"$15,792",100%
"2,648",El Duende,"$15,727",-,-,"$15,727",100%
"2,649",Trinity Seven The Movie 2: Heavens Library & Crimson Lord,"$15,712","$15,712",100%,-,-
"2,650",The Dirty War on the National Health Service,"$15,682",-,-,"$15,682",100%
"2,651",The Competition 2019 Re-release,"$15,622","$15,622",100%,-,-
"2,652",Stuffed,"$15,532","$15,532",100%,-,-
"2,653",Bombairiya,"$15,496",-,-,"$15,496",100%
"2,654",Dating Times,"$15,410",-,-,"$15,410",100%
"2,655",Between the Lines,"$15,383","$15,383",100%,-,-
"2,656",My Amazing Funeral,"$15,344",-,-,"$15,344",100%
"2,657",Anoche,"$15,322",-,-,"$15,322",100%
"2,658",Ruler,"$15,213",-,-,"$15,213",100%
"2,659",Very Smart Very Lucky,"$15,174",-,-,"$15,174",100%
"2,660",Funan,"$15,152","$15,152",100%,-,-
"2,661",Sense sostre,"$15,052",-,-,"$15,052",100%
"2,662",Sin fin,"$15,045",-,-,"$15,045",100%
"2,663",Gorilla,"$15,035",-,-,"$15,035",100%
"2,664","Mary, Marry Me","$14,952",-,-,"$14,952",100%
"2,665",Wrinkles the Clown,"$14,938","$14,938",100%,-,-
"2,666",ZZ Top: That Little Ol' Band from Texas,"$14,879","$14,879",100%,-,-
"2,667",Rey's Education,"$14,805",-,-,"$14,805",100%
"2,668",Ja-jeon-cha-wang Eom-bok-dong,"$14,782",-,-,"$14,782",100%
"2,669",Le trip à trois,"$14,780",-,-,"$14,780",100%
"2,670",Charlie Chaplin 2,"$14,678",-,-,"$14,678",100%
"2,671",Maigret and the St. Fiacre Case,"$14,666",-,-,"$14,666",100%
"2,672",Litigante,"$14,603",-,-,"$14,603",100%
"2,673",Be Pure. Be Vigilant. Behave.,"$14,483",-,-,"$14,483",100%
"2,674",Lu xing gong lue,"$14,454",-,-,"$14,454",100%
"2,675",My Son 2019 Re-release,"$14,450","$14,450",100%,-,-
"2,676",Ringu 2019 Re-release,"$14,403",-,-,"$14,403",100%
"2,677",Tierra arrasada,"$14,329",-,-,"$14,329",100%
"2,678",Abstinent,"$14,251",-,-,"$14,251",100%
"2,679",Combat Obscura,"$14,242","$14,242",100%,-,-
"2,680",Little Love,"$14,235",-,-,"$14,235",100%
"2,681",Sinners,"$14,174",-,-,"$14,174",100%
"2,682",Jurassic Bark,"$14,070",-,-,"$14,070",100%
"2,683",Florianópolis Dream,"$13,991",-,-,"$13,991",100%
"2,684",Screwball,"$13,967","$13,967",100%,-,-
"2,685",Menina,"$13,964",-,-,"$13,964",100%
"2,686",T-Guardians 2019 Re-release,"$13,962",-,-,"$13,962",100%
"2,687",Petromax,"$13,955",-,-,"$13,955",100%
"2,688",Lighting Dindin 2019 Re-release,"$13,931",-,-,"$13,931",100%
"2,689",Volcano,"$13,925",-,-,"$13,925",100%
"2,690",Genesis,"$13,856","$6,784",49%,"$7,072",51%
"2,691",Bilched,"$13,841",-,-,"$13,841",100%
"2,692",A Dark Song 2019 Re-release,"$13,823",-,-,"$13,823",100%
"2,693",Dert Bende,"$13,819",-,-,"$13,819",100%
"2,694",Barry Lyndon 2019 Re-release,"$13,814",-,-,"$13,814",100%
"2,695",Discarnate,"$13,723",-,-,"$13,723",100%
"2,696",This One's for the Ladies,"$13,688","$13,688",100%,-,-
"2,697",Sub-zero Wind,"$13,632",-,-,"$13,632",100%
"2,698",Madonna and the Breakfast Club,"$13,622",-,-,"$13,622",100%
"2,699",Serseriler,"$13,599",-,-,"$13,599",100%
"2,700",Kolej Havasi,"$13,574",-,-,"$13,574",100%
"2,701",The Doors - 50th Anniversary Celebration,"$13,509",-,-,"$13,509",100%
"2,702",Tomorrow 2019 Re-release,"$13,490",-,-,"$13,490",100%
"2,703",The Alter Date,"$13,471",-,-,"$13,471",100%
"2,704",Good Fellas: Ongals and the Stranger,"$13,471",-,-,"$13,471",100%
"2,705",Danur 2: Maddah,"$13,432",-,-,"$13,432",100%
"2,706",Dalavere,"$13,424",-,-,"$13,424",100%
"2,707",Itsi Bitsi 2019 Re-release,"$13,410",-,-,"$13,410",100%
"2,708",For Good Old Times,"$13,389",-,-,"$13,389",100%
"2,709",3 Lives,"$13,378",-,-,"$13,378",100%
"2,710",Yves Saint Laurent: The Last Collections,"$13,352",-,-,"$13,352",100%
"2,711",Rapid Response,"$13,294","$13,294",100%,-,-
"2,712",The Sleepwalkers,"$13,249",-,-,"$13,249",100%
"2,713",Sindhubaadh,"$13,220",-,-,"$13,220",100%
"2,714",Sons of Denmark,"$13,219",-,-,"$13,219",100%
"2,715",Lobos,"$13,201",-,-,"$13,201",100%
"2,716",Ashore,"$13,163",-,-,"$13,163",100%
"2,717",Maborosi 2019 Re-release,"$13,161",-,-,"$13,161",100%
"2,718",Döndüm Ben,"$13,071",-,-,"$13,071",100%
"2,719",Twin Flower,"$13,062",-,-,"$13,062",100%
"2,720",The Lady Eve 2019 Re-release,"$13,020",-,-,"$13,020",100%
"2,721",North by Northwest 2019 Re-release,"$12,973",-,-,"$12,973",100%
"2,722",Tryggo,"$12,969",-,-,"$12,969",100%
"2,723",Eden 2019 Re-release,"$12,965",-,-,"$12,965",100%
"2,724",Duet for Cannibals 2019 re-release,"$12,962","$12,962",100%,-,-
"2,725",XY Chelsea,"$12,959",-,-,"$12,959",100%
"2,726",Kanne Kalaimane,"$12,855",-,-,"$12,855",100%
"2,727",The Man Who Wanted to Fly,"$12,781",-,-,"$12,781",100%
"2,728",Erased,"$12,748",-,-,"$12,748",100%
"2,729",Bigfoot,"$12,685",-,-,"$12,685",100%
"2,730",Munda Hi Chahida,"$12,633",-,-,"$12,633",100%
"2,731",Acid Forest,"$12,579",-,-,"$12,579",100%
"2,732",Off Season,"$12,544","$12,544",100%,-,-
"2,733",Jinna: Karabasan,"$12,510",-,-,"$12,510",100%
"2,734",Dad is pretty,"$12,502",-,-,"$12,502",100%
"2,735",Modern Times 2019 Re-release,"$12,462",-,-,"$12,462",100%
"2,736",Two Stupid Men,"$12,432",-,-,"$12,432",100%
"2,737",Country Far Away,"$12,432",-,-,"$12,432",100%
"2,738",Bell Bottom,"$12,419",-,-,"$12,419",100%
"2,739",Back of the Net,"$12,381",-,-,"$12,381",100%
"2,740",The 12th Man 2019 Re-release,"$12,318",-,-,"$12,318",100%
"2,741",Bricked,"$12,201","$12,201",100%,-,-
"2,742",Battle of Ao Lun Prague,"$12,185",-,-,"$12,185",100%
"2,743",Manta Ray,"$12,135",-,-,"$12,135",100%
"2,744",Zen for Nothing,"$12,107","$12,107",100%,-,-
"2,745",Maker Brother,"$12,079",-,-,"$12,079",100%
"2,746",Imprisoned,"$12,050","$12,050",100%,-,-
"2,747",Quartet,"$12,042","$12,042",100%,-,-
"2,748",Author: The JT LeRoy Story 2019 Re-release,"$12,022",-,-,"$12,022",100%
"2,749",Rosa,"$11,923",-,-,"$11,923",100%
"2,750","Cassandro, The Exotico!","$11,897","$11,897",100%,-,-
"2,751",Hollywould,"$11,888","$11,888",100%,-,-
"2,752",Shut Up and Play the Piano,"$11,864",-,-,"$11,864",100%
"2,753",Impossible Crimes,"$11,849",-,-,"$11,849",100%
"2,754",The Perception,"$11,769",-,-,"$11,769",100%
"2,755",Pattabhiraman,"$11,760",-,-,"$11,760",100%
"2,756","Murder Me, Monster","$11,759",-,-,"$11,759",100%
"2,757",Everything Is Different,"$11,736",-,-,"$11,736",100%
"2,758",Mamma + Mamma,"$11,718",-,-,"$11,718",100%
"2,759",The Flood,"$11,692",-,-,"$11,692",100%
"2,760",Busy Inside,"$11,675",-,-,"$11,675",100%
"2,761",Same But Different: A True New Zealand Love Story,"$11,670",-,-,"$11,670",100%
"2,762",Gaip,"$11,670",-,-,"$11,670",100%
"2,763",The Umbrellas of Cherbourg 2019 Re-release,"$11,649",-,-,"$11,649",100%
"2,764",Sprinter,"$11,622",-,-,"$11,622",100%
"2,765",Locos de Amor 2,"$11,610",-,-,"$11,610",100%
"2,766",Heat and Dust 2019 Re-release,"$11,598",-,-,"$11,598",100%
"2,767",Unbeatable Fighter,"$11,539",-,-,"$11,539",100%
"2,768",Crazy All the Way,"$11,412",-,-,"$11,412",100%
"2,769",The Snob,"$11,365",-,-,"$11,365",100%
"2,770",Ulan,"$11,327",-,-,"$11,327",100%
"2,771",Midnight Cowboy 2019 Re-release,"$11,311",-,-,"$11,311",100%
"2,772",RISE: The Story of Augustines,"$11,301",-,-,"$11,301",100%
"2,773",Whack,"$11,263",-,-,"$11,263",100%
"2,774",In Like Flynn,"$11,255","$11,255",100%,-,-
"2,775",Aurora,"$11,232",-,-,"$11,232",100%
"2,776",Oldboy 2019 Re-release,"$11,171",-,-,"$11,171",100%
"2,777",Made Me Do It,"$11,151","$11,151",100%,-,-
"2,778",The Matrix Reloaded 2019 Re-release,"$11,136",-,-,"$11,136",100%
"2,779",El Supremo Manuscrito,"$11,126",-,-,"$11,126",100%
"2,780",The Yard,"$11,119",-,-,"$11,119",100%
"2,781",If Thoughts Can Kill (2018),"$11,112",-,-,"$11,112",100%
"2,782",Normal the Düsseldorf Ripper 2019 Re-release,"$11,111",-,-,"$11,111",100%
"2,783",Sunday,"$11,086",-,-,"$11,086",100%
"2,784",Natasaarvabhowma,"$11,063",-,-,"$11,063",100%
"2,785",Exceptionally Gifted Girl,"$11,039",-,-,"$11,039",100%
"2,786",The Staggering Girl,"$11,032",-,-,"$11,032",100%
"2,787",Suburban Birds,"$10,997","$10,997",100%,-,-
"2,788",16 Bars,"$10,985","$10,985",100%,-,-
"2,789",Drowning Echo,"$10,982",-,-,"$10,982",100%
"2,790","Everton, Howard's Way","$10,951",-,-,"$10,951",100%
"2,791",Kral Midas'in Hazinesi,"$10,934",-,-,"$10,934",100%
"2,792","La defensa, por la libertad","$10,916",-,-,"$10,916",100%
"2,793",If the Dancer Dances,"$10,912","$10,912",100%,-,-
"2,794",Super Margin,"$10,859",-,-,"$10,859",100%
"2,795",Interstellar 2019 Re-release,"$10,803",-,-,"$10,803",100%
"2,796",A Regular Woman,"$10,786",-,-,"$10,786",100%
"2,797",Vision Portraits,"$10,771","$10,771",100%,-,-
"2,798",Cau Chu Ma Ca Rong,"$10,759",-,-,"$10,759",100%
"2,799",Ayla: The Daughter of War 2019 Re-release,"$10,752",-,-,"$10,752",100%
"2,800",Float Like a Butterfly,"$10,721",-,-,"$10,721",100%
"2,801",Mate,"$10,701",-,-,"$10,701",100%
"2,802",(A)social: 10 giorni senza lo smartphone,"$10,642",-,-,"$10,642",100%
"2,803",The Secret of Carlos Castaneda,"$10,626",-,-,"$10,626",100%
"2,804",Teri Meri Jodi,"$10,625",-,-,"$10,625",100%
"2,805",Nenjamundu Nermaiyundu Odu Raja,"$10,611",-,-,"$10,611",100%
"2,806",Love You,"$10,608",-,-,"$10,608",100%
"2,807",Intuitions,"$10,606","$10,606",100%,-,-
"2,808",I'll Take Your Dead,"$10,523","$10,523",100%,-,-
"2,809",Blood Bound,"$10,463",-,-,"$10,463",100%
"2,810",Badur Hogar,"$10,421",-,-,"$10,421",100%
"2,811",Natpe Thunai,"$10,374",-,-,"$10,374",100%
"2,812",Are You Proud?,"$10,312",-,-,"$10,312",100%
"2,813",The Kid 2019 Re-release,"$10,292",-,-,"$10,292",100%
"2,814",Shalom Taiwan,"$10,254",-,-,"$10,254",100%
"2,815",Mere Pyare Prime Minister,"$10,248",-,-,"$10,248",100%
"2,816",Android Kunjappan Ver 5.25,"$10,230",-,-,"$10,230",100%
"2,817",Me & My Left Brain,"$10,227",-,-,"$10,227",100%
"2,818",The Lion Kid,"$10,225",-,-,"$10,225",100%
"2,819",When Lambs Become Lions,"$10,197","$9,337",91.6%,$860,8.4%
"2,820",The Taste from Happy Island,"$10,150",-,-,"$10,150",100%
"2,821",Guerilla,"$10,123",-,-,"$10,123",100%
"2,822",Blindado,"$10,029",-,-,"$10,029",100%
"2,823",Second Life,"$9,997",-,-,"$9,997",100%
"2,824",The Lift Boy,"$9,968",-,-,"$9,968",100%
"2,825",Chha Maya Chhapakkai,"$9,956",-,-,"$9,956",100%
"2,826",Goldstone 2019 Re-release,"$9,956",-,-,"$9,956",100%
"2,827",Olivia,"$9,934","$9,934",100%,-,-
"2,828",Streetwise,"$9,904","$9,904",100%,-,-
"2,829",Anandi Gopal,"$9,774",-,-,"$9,774",100%
"2,830",The Pencil,"$9,760",-,-,"$9,760",100%
"2,831",Brochevarevarura,"$9,737",-,-,"$9,737",100%
"2,832",Ed è subito sera,"$9,711",-,-,"$9,711",100%
"2,833",Into the Ashes,"$9,687",-,-,"$9,687",100%
"2,834",Godovshchina revolyutsii,"$9,685",-,-,"$9,685",100%
"2,835",Odnazhdy v Amerike ili chisto russkaya skazka,"$9,672",-,-,"$9,672",100%
"2,836",Jimmy Ee Veedinte Aiswaryam,"$9,663",-,-,"$9,663",100%
"2,837",Sifir: Etkisiz Eleman,"$9,643",-,-,"$9,643",100%
"2,838",Koko-di Koko-da,"$9,640",-,-,"$9,640",100%
"2,839",The Past of Huanghuatang,"$9,596",-,-,"$9,596",100%
"2,840",The End of the Season,"$9,589",-,-,"$9,589",100%
"2,841",The Spanish Prisoner 2019 Re-release,"$9,589","$9,589",100%,-,-
"2,842",Freedom Fields,"$9,567",-,-,"$9,567",100%
"2,843",To My River,"$9,549",-,-,"$9,549",100%
"2,844",London Unplugged,"$9,470",-,-,"$9,470",100%
"2,845",Ghost Walk,"$9,405",-,-,"$9,405",100%
"2,846",Locusts,"$9,395",-,-,"$9,395",100%
"2,847",Fritz Lang's Indian Epic 2019 re-release,"$9,345","$9,345",100%,-,-
"2,848",Aakashaganga II,"$9,306",-,-,"$9,306",100%
"2,849",Island of the Hungry Ghosts,"$9,305",-,-,"$9,305",100%
"2,850",Hide and Seek,"$9,282",-,-,"$9,282",100%
"2,851",Munda Faridkotia,"$9,273",-,-,"$9,273",100%
"2,852",Ispade Rajavum Idhaya Raniyum,"$9,272",-,-,"$9,272",100%
"2,853",Mikhael,"$9,237",-,-,"$9,237",100%
"2,854",The Dam Busters 2019 Re-release,"$9,232",-,-,"$9,232",100%
"2,855",A Dark Place,"$9,212",-,-,"$9,212",100%
"2,856",Cracked Up,"$9,197","$9,197",100%,-,-
"2,857",The Hottest August,"$9,163","$9,163",100%,-,-
"2,858",The Elevator: Three Minutes Can Change Your Life,"$9,157",-,-,"$9,157",100%
"2,859",Breeze on the Lingding Ocean,"$9,144",-,-,"$9,144",100%
"2,860",National Theatre Live: I'm Not Running,"$9,085",-,-,"$9,085",100%
"2,861",Benden Hikâyesi,"$9,028",-,-,"$9,028",100%
"2,862",Frantz Fanon: Black Skin White Mask,"$9,025","$9,025",100%,-,-
"2,863",Technoboss,"$8,960",-,-,"$8,960",100%
"2,864",The Tianchi Monster,"$8,958",-,-,"$8,958",100%
"2,865",El plan divino,"$8,931",-,-,"$8,931",100%
"2,866",The Murder of Nicole Brown Simpson,"$8,931",-,-,"$8,931",100%
"2,867",Praana,"$8,892",-,-,"$8,892",100%
"2,868",Bali: Beats of Paradise,"$8,876",-,-,"$8,876",100%
"2,869",Nocturne,"$8,861",-,-,"$8,861",100%
"2,870",The Meanest Man in Texas,"$8,850","$8,850",100%,-,-
"2,871",Linhas Tortas,"$8,825",-,-,"$8,825",100%
"2,872",The Hidden Love,"$8,823",-,-,"$8,823",100%
"2,873",That Part Feeling - the Universe of Arvo Part,"$8,812","$8,812",100%,-,-
"2,874",Sathru,"$8,683",-,-,"$8,683",100%
"2,875",Cut-Out Girls,"$8,682",-,-,"$8,682",100%
"2,876",Zog,"$8,681",-,-,"$8,681",100%
"2,877",The Brink 2019 Re-release,"$8,675",-,-,"$8,675",100%
"2,878",Dosed,"$8,643",-,-,"$8,643",100%
"2,879",A Young Man with High Potential,"$8,623",-,-,"$8,623",100%
"2,880",No es lo que parece,"$8,592",-,-,"$8,592",100%
"2,881",Nati 2 volte,"$8,573",-,-,"$8,573",100%
"2,882",Brother's Day,"$8,570",-,-,"$8,570",100%
"2,883",Love Beats,"$8,550",-,-,"$8,550",100%
"2,884",The Harvesters,"$8,529",-,-,"$8,529",100%
"2,885",Jhalki,"$8,488",-,-,"$8,488",100%
"2,886",Run,"$8,487",-,-,"$8,487",100%
"2,887",Nobody Dies,"$8,462",-,-,"$8,462",100%
"2,888",1929,"$8,442",-,-,"$8,442",100%
"2,889",When You No Longer Love Me 2019 Re-release,"$8,433",-,-,"$8,433",100%
"2,890",Cold Feet,"$8,432",-,-,"$8,432",100%
"2,891",Seytan Oyunu,"$8,345",-,-,"$8,345",100%
"2,892",The Dead Center,"$8,320","$8,320",100%,-,-
"2,893",The Big Meeting,"$8,305",-,-,"$8,305",100%
"2,894",Il conte magico,"$8,296",-,-,"$8,296",100%
"2,895",Safe,"$8,265",-,-,"$8,265",100%
"2,896",Rise of the Footsoldier: The Heist,"$8,261",-,-,"$8,261",100%
"2,897",Crazy House,"$8,243",-,-,"$8,243",100%
"2,898",Jaddi Sardar,"$8,242",-,-,"$8,242",100%
"2,899","Raúl, la democracia desde adentro","$8,213",-,-,"$8,213",100%
"2,900",The Etruscan Smile 2019 release,"$8,213","$8,213",100%,-,-
"2,901",Still River,"$8,195",-,-,"$8,195",100%
"2,902",Green Light,"$8,172",-,-,"$8,172",100%
"2,903",Ifrit,"$8,113",-,-,"$8,113",100%
"2,904",Second Hand,"$8,110",-,-,"$8,110",100%
"2,905",The Royal Opera House: Faust,"$8,046",-,-,"$8,046",100%
"2,906",Puzhikkadakan,"$7,995",-,-,"$7,995",100%
"2,907",A Portuguesa,"$7,990",-,-,"$7,990",100%
"2,908",How to live in this world,"$7,964",-,-,"$7,964",100%
"2,909",Pink Wall,"$7,960",-,-,"$7,960",100%
"2,910",The Sound of Music 2019 Re-release,"$7,933",-,-,"$7,933",100%
"2,911",Angels Are Made Of Light,"$7,919","$7,919",100%,-,-
"2,912",Gece Gelenler,"$7,901",-,-,"$7,901",100%
"2,913",This Magnificent Cake!,"$7,888","$7,888",100%,-,-
"2,914",The Ninth,"$7,865",-,-,"$7,865",100%
"2,915",Ghost Fleet,"$7,850","$7,850",100%,-,-
"2,916",Happy Hour,"$7,848",-,-,"$7,848",100%
"2,917",Dove Bisogna Stare,"$7,834",-,-,"$7,834",100%
"2,918",Let There Be Light 2019 Re-release,"$7,831",-,-,"$7,831",100%
"2,919",Of Love & Law,"$7,826",-,-,"$7,826",100%
"2,920",Saf,"$7,813",-,-,"$7,813",100%
"2,921",Il flauto magico di Piazza Vittorio,"$7,796",-,-,"$7,796",100%
"2,922",The Plagiarists,"$7,768","$7,768",100%,-,-
"2,923",Gregory's Girl,"$7,710","$7,710",100%,-,-
"2,924",The Sound Story,"$7,669",-,-,"$7,669",100%
"2,925",Anatoly Krupnov. He Was,"$7,659",-,-,"$7,659",100%
"2,926",Journey to a Mother's Room,"$7,632",-,-,"$7,632",100%
"2,927",Metal Heart,"$7,582",-,-,"$7,582",100%
"2,928",Prophecy,"$7,577",-,-,"$7,577",100%
"2,929",The Search 2019 Re-release,"$7,517",-,-,"$7,517",100%
"2,930",Sheeple,"$7,474",-,-,"$7,474",100%
"2,931",A Deal with the Universe,"$7,381",-,-,"$7,381",100%
"2,932",Anukta,"$7,377",-,-,"$7,377",100%
"2,933",Liquid Gold,"$7,365",-,-,"$7,365",100%
"2,934",Tokyo Ghoul: 'S',"$7,365",-,-,"$7,365",100%
"2,935",100,"$7,365",-,-,"$7,365",100%
"2,936",Kurukshetra,"$7,320",-,-,"$7,320",100%
"2,937",Once in Trubchevsk,"$7,301",-,-,"$7,301",100%
"2,938",Beloved Beast,"$7,301","$7,301",100%,-,-
"2,939",Tea With the Dames 2019 Re-release,"$7,282",-,-,"$7,282",100%
"2,940",The Green Cat,"$7,280",-,-,"$7,280",100%
"2,941","Hochelaga, Land of Souls","$7,262",-,-,"$7,262",100%
"2,942",Valle de Lobos,"$7,262",-,-,"$7,262",100%
"2,943",Hirugao 2019 Re-release,"$7,219",-,-,"$7,219",100%
"2,944",Bekarliga Feda,"$7,185",-,-,"$7,185",100%
"2,945",February,"$7,179",-,-,"$7,179",100%
"2,946",Rise of the Superheroes,"$7,130",-,-,"$7,130",100%
"2,947",This Mountain Life,"$7,129",-,-,"$7,129",100%
"2,948",Yaara Ve,"$7,106",-,-,"$7,106",100%
"2,949",Rapiscimi,"$7,086",-,-,"$7,086",100%
"2,950",Manzelske Etudy: Nova Generace,"$7,071",-,-,"$7,071",100%
"2,951",D-Day Assassins,"$7,059",-,-,"$7,059",100%
"2,952",The Forest Monster,"$7,053",-,-,"$7,053",100%
"2,953",Contract to Kill,"$7,048",-,-,"$7,048",100%
"2,954",Away from the shore,"$7,038",-,-,"$7,038",100%
"2,955",Mathu Vadalara,"$7,035",-,-,"$7,035",100%
"2,956",Breaking & Exiting,"$7,018",-,-,"$7,018",100%
"2,957",In the Same Boat 2019 Re-release,"$7,016",-,-,"$7,016",100%
"2,958",Punk Never Ends!,"$7,009",-,-,"$7,009",100%
"2,959",The Secret of a Leader,"$6,965",-,-,"$6,965",100%
